src_lang,tgt_lang,item_id,item_type,system,src,ref,mt,user_id,raw_score,z_score
en,mt,132,TGT,google-translate,"Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.","L-arkitettura titrikkeb b’mod konsiderevoli fuq oqsma oħra inkluż l-ippjanar urban, l-inġinerija ċivili, l-arti dekorattiva, id-disinn intern u d-disinn tal-pajsaġġ.","L-arkitettura tikkoinċidi b'mod konsiderevoli ma' oqsma oħra inklużi l-ippjanar urban, l-inġinerija ċivili, l-arti dekorattiva, id-disinn interjuri u d-disinn tal-pajsaġġ.",e36198d543,100,0.720347026239091
en,mt,132,TGT,nllb,"Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.","L-arkitettura titrikkeb b’mod konsiderevoli fuq oqsma oħra inkluż l-ippjanar urban, l-inġinerija ċivili, l-arti dekorattiva, id-disinn intern u d-disinn tal-pajsaġġ.","L-arkitettura taqbeż b'mod konsiderevoli ma 'oqsma oħra inklużi l-ippjanar urban, l-inġinerija ċivili, l-arti dekorattiva, id-disinn ta 'ġewwa u d-disinn tal-pajsaġġ.",568095ee7b,65,0.21013371803790545
en,mt,132,TGT,nllb,"Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.","L-arkitettura titrikkeb b’mod konsiderevoli fuq oqsma oħra inkluż l-ippjanar urban, l-inġinerija ċivili, l-arti dekorattiva, id-disinn intern u d-disinn tal-pajsaġġ.","L-arkitettura taqbeż b'mod konsiderevoli ma 'oqsma oħra inklużi l-ippjanar urban, l-inġinerija ċivili, l-arti dekorattiva, id-disinn ta 'ġewwa u d-disinn tal-pajsaġġ.",4ea62f6070,81,0.4489700124552605
en,mt,134,TGT,um-iwslt,Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.,Basktijiet waħedhom huma mira għas-serq u jistgħu wkoll jiġbdu l-attenzjoni tal-awtoritajiet li huma attenti għat-theddid ta' bombi.,il-kumpaniji bla dokumenti huma mira għas-serq u jistgħu wkoll jiġbdu l-attenzjoni mill-awtoritajiet dwar it-theddid tal-bombi.,63d6765581,80,-0.29875581772991333
en,mt,135,TGT,nllb,Fill your home with a rich coffee in the morning and some relaxing chamomile tea at night.,Imla darek b’kafè qawwi filgħodu u te tal-kamomilla rilassanti filgħaxija.,Imla d- dar tiegħek b'kafè qawwi fil- għodu u xi xajt li jraxxak bil- kamomilla fil- lejl.,4ea62f6070,58,-0.4351318956330088
en,mt,136,TGT,um-iwslt,"An infectious disease is one that is caused by a pathogen, such as a virus, bacterium, fungus or other parasites.","Marda li tittieħed hija dik ikkawżata minn patoġenu, bħal virus, batterju, fungu, jew parassiti oħrajn.","marda infettiva hija waħda li tiġi kkawżata minn patoġenu, bħal virus, batterju, batterju jew parassiti oħra.",4ea62f6070,84,0.5642876526406869
en,mt,137,TGT,um-iwslt,"Residents from other areas often cite family-friendliness as a primary reason for moving there, and visitors often find the city easy to enjoy with children around.","Residenti minn żoni oħrajn ħafna drabi jsemmu l-faċilitajiet favur il-familja bħala raġuni primarja biex jiċċaqilqu hemm, u l-viżitaturi spiss isibu li l-belt faċli tgawdiha bit-tfal magħhom.","l-għalliema minn żoni oħra ħafna drabijippreferu lill-familji bħala raġuni primarja għalfejn jiċċaqilqu minn post għall-ieħor, u l-viżitaturi ħafna drabijsibu l-belt faċli biex tgawdi mit-tfal madwar id-dinja.",6b30bb2e20,23,-1.6283814083568067
en,mt,137,TGT,nllb,"Residents from other areas often cite family-friendliness as a primary reason for moving there, and visitors often find the city easy to enjoy with children around.","Residenti minn żoni oħrajn ħafna drabi jsemmu l-faċilitajiet favur il-familja bħala raġuni primarja biex jiċċaqilqu hemm, u l-viżitaturi spiss isibu li l-belt faċli tgawdiha bit-tfal magħhom.","Residenti minn żoni oħra spiss jgħidu li r- raġuni ewlenija għala jgħaddu hemm hija li jkunu ħbieb mal- familja, u l- viżitaturi spiss isibuha faċli li jgawdu l- belt meta jkunu hemm tfal.",fd1dac4e0a,24,-0.5318709680408048
en,mt,138,TGT,nllb,"At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient.","Bħala minimu, għandek bżonn żarbun b’pett adattat. Iż-żraben tas-sajf ġeneralment jiżolqu ħafna fuq is-silġ u l-borra, anke xi boots tax-xitwa mhumiex tajbin biżżejjed.","Minimu, għandek bżonn żraben b'soles xierqa. Żraben tas-sajf ġeneralment huma skliċki ħafna fuq il-ġelat u s-silġ, anke xi żraben tax-xitwa huma defiċenti.",219dc550cd,12,-1.2965973442787737
en,mt,138,TGT,nllb,"At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient.","Bħala minimu, għandek bżonn żarbun b’pett adattat. Iż-żraben tas-sajf ġeneralment jiżolqu ħafna fuq is-silġ u l-borra, anke xi boots tax-xitwa mhumiex tajbin biżżejjed.","Minimu, għandek bżonn żraben b'soles xierqa. Żraben tas-sajf ġeneralment huma skliċki ħafna fuq il-ġelat u s-silġ, anke xi żraben tax-xitwa huma defiċenti.",aad8f3547c,65,-0.20119268371502616
en,mt,138,TGT,google-translate,"At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient.","Bħala minimu, għandek bżonn żarbun b’pett adattat. Iż-żraben tas-sajf ġeneralment jiżolqu ħafna fuq is-silġ u l-borra, anke xi boots tax-xitwa mhumiex tajbin biżżejjed.","Bħala minimu, għandek bżonn xedd tas-saqajn b'qigħan adattat. Iż-żraben tas-sajf huma ġeneralment jiżolqu ħafna fuq is-silġ u l-borra, anke xi stivali tax-xitwa huma defiċjenti.",4ea62f6070,78,0.3336523722698341
en,mt,13,TGT,um-iwslt,"Consumers increasingly wish to be sure about the quality of fish in terms of freshness and hygiene, but also about whether it was caught without contributing to overfishing and the collapse of stocks.","Kulma jmur, il-konsumaturi jridu jaċċertaw irwieħhom mill-kwalità tal-ħut f’termini ta’ freskezza u iġjene, iżda wkoll li dan inqabad mingħajr ma kkontribwixxa għas-sajd żejjed u l-kollass tal-istokks.","il-konsumaturi jixtiequ dejjem iktar li jkunu ċerti dwar il-kwalità tal-ħut f'termini ta' ħlewwa u iġjene, iżda wkoll dwar jekk inqabadx mingħajr ma kkontribwixxa għas-sajd żejjed u l-kollass tal-istokkijiet.",389e0f80e0,100,1.1251404470798312
en,mt,13,TGT,nllb,"Consumers increasingly wish to be sure about the quality of fish in terms of freshness and hygiene, but also about whether it was caught without contributing to overfishing and the collapse of stocks.","Kulma jmur, il-konsumaturi jridu jaċċertaw irwieħhom mill-kwalità tal-ħut f’termini ta’ freskezza u iġjene, iżda wkoll li dan inqabad mingħajr ma kkontribwixxa għas-sajd żejjed u l-kollass tal-istokks.","Il-konsumaturi dejjem aktar jixtiequ jkunu ċerti dwar il-kwalità tal-ħut f'termini ta' friskezza u iġjene, iżda wkoll dwar jekk kienx maqbud mingħajr ma kien ikkontribwixxi għal sajd żejjed u għall-kollass tal-istokkijiet.",fd1dac4e0a,26,-0.4589607123164063
en,mt,13,TGT,um-iwslt,"Consumers increasingly wish to be sure about the quality of fish in terms of freshness and hygiene, but also about whether it was caught without contributing to overfishing and the collapse of stocks.","Kulma jmur, il-konsumaturi jridu jaċċertaw irwieħhom mill-kwalità tal-ħut f’termini ta’ freskezza u iġjene, iżda wkoll li dan inqabad mingħajr ma kkontribwixxa għas-sajd żejjed u l-kollass tal-istokks.","il-konsumaturi jixtiequ dejjem iktar li jkunu ċerti dwar il-kwalità tal-ħut f'termini ta' ħlewwa u iġjene, iżda wkoll dwar jekk inqabadx mingħajr ma kkontribwixxa għas-sajd żejjed u l-kollass tal-istokkijiet.",22c30fb9d3,80,1.3476915965879472
en,mt,13,TGT,um-iwslt,"Consumers increasingly wish to be sure about the quality of fish in terms of freshness and hygiene, but also about whether it was caught without contributing to overfishing and the collapse of stocks.","Kulma jmur, il-konsumaturi jridu jaċċertaw irwieħhom mill-kwalità tal-ħut f’termini ta’ freskezza u iġjene, iżda wkoll li dan inqabad mingħajr ma kkontribwixxa għas-sajd żejjed u l-kollass tal-istokks.","il-konsumaturi jixtiequ dejjem iktar li jkunu ċerti dwar il-kwalità tal-ħut f'termini ta' ħlewwa u iġjene, iżda wkoll dwar jekk inqabadx mingħajr ma kkontribwixxa għas-sajd żejjed u l-kollass tal-istokkijiet.",6b353acb1e,92,1.078286275873617
en,mt,140,TGT,nllb,"One of the most prominent apps in this category is Google Translate, which allows offline translation after downloading the desired language data.","Waħda mill-aktar apps prominenti f’din il-kategorija hija “Google Translate”, li tippermetti traduzzjoni offline wara li tniżżel id-dejta tal-lingwa mixtieqa.","Waħda mill-aktar applikazzjonijiet prominenti f'din il-kategorija hija Google Translate, li tippermetti traduzzjoni offline wara li tniżżel id-dejta tal-lingwa mixtieqa.",6b30bb2e20,99,0.9888358401199941
en,mt,142,TGT,um-iwslt,"Flying a drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area.","Kważi qatt ma tkun idea tajba li ttajjar drone viċin ajruport jew fuq folla nies, anke jekk dan ma jkunx illegali fl-inħawi tiegħek.","il-fatt li wieħed iħares lejn droneviċin ajruport jew' il fuq huwa kważi dejjem idea ħażina, anke jekk mhuwiex illegali fiż-żona tiegħek.",219dc550cd,29,-0.6954476664767968
en,mt,142,TGT,um-iwslt,"Flying a drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area.","Kważi qatt ma tkun idea tajba li ttajjar drone viċin ajruport jew fuq folla nies, anke jekk dan ma jkunx illegali fl-inħawi tiegħek.","il-fatt li wieħed iħares lejn droneviċin ajruport jew' il fuq huwa kważi dejjem idea ħażina, anke jekk mhuwiex illegali fiż-żona tiegħek.",aad8f3547c,42,-1.077392773740229
en,mt,142,TGT,um-iwslt,"Flying a drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area.","Kważi qatt ma tkun idea tajba li ttajjar drone viċin ajruport jew fuq folla nies, anke jekk dan ma jkunx illegali fl-inħawi tiegħek.","il-fatt li wieħed iħares lejn droneviċin ajruport jew' il fuq huwa kważi dejjem idea ħażina, anke jekk mhuwiex illegali fiż-żona tiegħek.",6a9af7e296,51,-0.4527612937258453
en,mt,142,TGT,um-iwslt,"Flying a drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area.","Kważi qatt ma tkun idea tajba li ttajjar drone viċin ajruport jew fuq folla nies, anke jekk dan ma jkunx illegali fl-inħawi tiegħek.","il-fatt li wieħed iħares lejn droneviċin ajruport jew' il fuq huwa kważi dejjem idea ħażina, anke jekk mhuwiex illegali fiż-żona tiegħek.",18cd8a7306,72,-0.058640378502948766
en,mt,144,TGT,google-translate,"While you may not need a visa for short visits to certain countries as a tourist or for business, going there as an international student generally requires a longer stay than going there just as a casual tourist.","Waqt li jista' ma jkollokx bżonn viża għal żjarat qosra bħala turist jew għan-negozju f'ċerti pajjiżi, meta tmur hemm bħala student internazzjonali ġeneralment teħtieġ soġġorn itwal milli meta tmur hemm bħala turist każwali.","Filwaqt li jista’ ma jkollokx bżonn viża għal żjarat qosra f’ċerti pajjiżi bħala turist jew għan-negozju, li tmur hemm bħala student internazzjonali ġeneralment teħtieġ waqfa itwal milli tmur hemm biss bħala turist każwali.",fd1dac4e0a,77,1.4002508086557566
en,mt,145,TGT,nllb,Make sure you know what you can and cannot bring in and declare anything over the legal limits.,Kun żgur li tkun taf x’tista’ u x’ma tistax iddaħħal u tiddikjara kwalunkwe oġġett li jaqbeż il-limiti legali.,Kun żgur li taf x'tista' u x'ma tistax tiddaħħal u ddikjara xi ħaġa li tkun aktar mill-limiti legali.,63d6765581,100,0.5949581669322209
en,mt,145,TGT,google-translate,Make sure you know what you can and cannot bring in and declare anything over the legal limits.,Kun żgur li tkun taf x’tista’ u x’ma tistax iddaħħal u tiddikjara kwalunkwe oġġett li jaqbeż il-limiti legali.,Kun żgur li taf x'tista' u ma tistax iġġib u tiddikjara xi ħaġa fuq il-limiti legali.,4ea62f6070,67,-0.0891789750767295
en,mt,146,TGT,um-iwslt,"Living and volunteering in a foreign country is a great way to get to know a different culture, meet new people, learn about yourself, get a sense of perspective and even gain new skills.","Li tgħix u tagħmel volontarjat f’pajjiż barrani huwa mod tajjeb ħafna kif titgħallem dwar kultura differenti, tiltaqa’ ma’ nies ġodda, titgħallem dwarek innifsek, tikseb sens ta’ perspettiva u anke tikseb ħiliet ġodda.","l-għajxien u l-volontarjat f'pajjiż barrani huma mezz kbir biex wieħed ikun jaf kultura differenti, jiltaqgħu ma' nies ġodda, jitgħallmu dwar l-imħabba, jiksbu sens ta' perspettiva u anke jiksbu ħiliet ġodda.",63d6765581,90,0.14810117460115377
en,mt,147,TGT,nllb,"Basically you'll be putting up notices offering your help, pacing the docks, approaching people cleaning their yachts, trying to make contact with sailors in the bar, etc.","Bażikament se tkun qed tagħmel avviżi fejn toffri l-għajnuna tiegħek, tippassiġġa fil-baċiri, tkellem lil nies li jkunu qed inaddfu l-jottijiet tagħhom, tipprova tikkuntattja baħrin fil-bar, eċċ.","Fil- fatt, int se tkun qed tpoġġi avviż li joffri l- għajnuna tiegħek, tbagħti l- docks, tqarrb lin- nies li qed jitnaddfu l- yachts tagħhom, tipprova tagħmel kuntatt maʼ baħħara fil- bar, eċċ.",fd1dac4e0a,31,-0.2766850730054099
en,mt,14,TGT,google-translate,"Three types of information must be shown on the label of a fishery product placed for sale on the retail market: the name of the species, the means of production (fishing or farming) and the origin.","Tliet biċċiet ta’ informazzjoni għandhom jidhru fuq it-tikketta ta’ prodott tal-baħar mibjugħ bl-imnut: l-isem tal-ispeċi, il-mod ta’produzzjoni (sajd jew tkabbir) u l-provenjenza.","Tliet tipi ta’ informazzjoni jridu jintwerew fuq it-tikketta ta’ prodott tas-sajd imqiegħed għall-bejgħ fis-suq bl-imnut: l-isem tal-ispeċi, il-mezzi ta’ produzzjoni (sajd jew biedja) u l-oriġini.",4ea62f6070,72,0.10301709189898121
en,mt,14,TGT,nllb,"Three types of information must be shown on the label of a fishery product placed for sale on the retail market: the name of the species, the means of production (fishing or farming) and the origin.","Tliet biċċiet ta’ informazzjoni għandhom jidhru fuq it-tikketta ta’ prodott tal-baħar mibjugħ bl-imnut: l-isem tal-ispeċi, il-mod ta’produzzjoni (sajd jew tkabbir) u l-provenjenza.","It-tikketta ta' prodott tas-sajd imqiegħed għall-bejgħ fis-suq bl-imnut għandha turi tliet tipi ta' informazzjoni: l-isem tal-ispeċi, il-mezzi ta' produzzjoni (sajd jew agrikoltura) u l-oriġini.",4ea62f6070,75,0.21833473208440765
en,mt,150,TGT,um-iwslt,"In summer, especially, you'll need to watch out for mosquitoes if you decide to hike through the rainforest.","Fis-sajf, speċjalment, trid toqgħod attent għan-nemus jekk tiddeċiedi li tmur hike fil-foresta tropikali.","fis-sajf, speċjalment, għandek toqgħod attent għall-moffa jekk tiddeċiedi li taħrab mill-foresta tax-xita.",4ea62f6070,35,-1.319233803721278
en,mt,152,TGT,google-translate,"This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.","Dan mhux biss jikkonferma li mill-inqas xi dinosawri kellhom ir-rix, teorija diġà mifruxa ħafna, imma jipprovdi dettalji li l-fossili ġeneralment ma jistgħux jagħtu, bħall-kulur u l-arranġament tridimensjonali.","Dan mhux biss jikkonferma li mill-inqas xi dinosawri kellhom rix, teorija diġà mifruxa, iżda jipprovdi dettalji fossili ġeneralment ma jistgħux, bħall-kulur u arranġament tridimensjonali.",63d6765581,100,0.5949581669322209
en,mt,152,TGT,um-iwslt,"This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.","Dan mhux biss jikkonferma li mill-inqas xi dinosawri kellhom ir-rix, teorija diġà mifruxa ħafna, imma jipprovdi dettalji li l-fossili ġeneralment ma jistgħux jagħtu, bħall-kulur u l-arranġament tridimensjonali.","dan mhux biss jikkonferma li mill-inqas xi rix kellu rix, teorija diġà mifruxa, iżda jipprovdi dettalji li l-fossili ġeneralment ma jistgħux, bħall-arranġamenti ta' żebgħa u tridimensjonali.",fd1dac4e0a,30,-0.3131402008676092
en,mt,152,TGT,google-translate,"This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.","Dan mhux biss jikkonferma li mill-inqas xi dinosawri kellhom ir-rix, teorija diġà mifruxa ħafna, imma jipprovdi dettalji li l-fossili ġeneralment ma jistgħux jagħtu, bħall-kulur u l-arranġament tridimensjonali.","Dan mhux biss jikkonferma li mill-inqas xi dinosawri kellhom rix, teorija diġà mifruxa, iżda jipprovdi dettalji fossili ġeneralment ma jistgħux, bħall-kulur u arranġament tridimensjonali.",b668484691,45,-0.3039346453932854
en,mt,152,TGT,google-translate,"This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.","Dan mhux biss jikkonferma li mill-inqas xi dinosawri kellhom ir-rix, teorija diġà mifruxa ħafna, imma jipprovdi dettalji li l-fossili ġeneralment ma jistgħux jagħtu, bħall-kulur u l-arranġament tridimensjonali.","Dan mhux biss jikkonferma li mill-inqas xi dinosawri kellhom rix, teorija diġà mifruxa, iżda jipprovdi dettalji fossili ġeneralment ma jistgħux, bħall-kulur u arranġament tridimensjonali.",34ebab24eb,70,0.6375509410103
en,mt,154,TGT,um-iwslt,"The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.","It-tifqigħa wasslet lill-gvern Indjan biex iwettaq miżuri bħall-iskjerament ta' nies li jaqbdu l-ħnieżer fiż-żoni affettwati serjament, it-tqassim ta' eluf ta' purtieri kontra n-nemus u l-bexx tal-pestiċidi.","it-tifqigħa ġiegħlet lill-gvern Indjan biex jieħu miżuri bħal pereżempju l-użu ta' ħaddiema li jaqbdu l-ħnieżer f'żoni affettwati serjament, id-distribuzzjoni ta' eluf ta' pestiċidi moħbija u l-isprejjar tal-pestiċidi.",22c30fb9d3,39,0.02198729092321986
en,mt,154,TGT,um-iwslt,"The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.","It-tifqigħa wasslet lill-gvern Indjan biex iwettaq miżuri bħall-iskjerament ta' nies li jaqbdu l-ħnieżer fiż-żoni affettwati serjament, it-tqassim ta' eluf ta' purtieri kontra n-nemus u l-bexx tal-pestiċidi.","it-tifqigħa ġiegħlet lill-gvern Indjan biex jieħu miżuri bħal pereżempju l-użu ta' ħaddiema li jaqbdu l-ħnieżer f'żoni affettwati serjament, id-distribuzzjoni ta' eluf ta' pestiċidi moħbija u l-isprejjar tal-pestiċidi.",389e0f80e0,60,-0.18711838968714278
en,mt,154,TGT,um-iwslt,"The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.","It-tifqigħa wasslet lill-gvern Indjan biex iwettaq miżuri bħall-iskjerament ta' nies li jaqbdu l-ħnieżer fiż-żoni affettwati serjament, it-tqassim ta' eluf ta' purtieri kontra n-nemus u l-bexx tal-pestiċidi.","it-tifqigħa ġiegħlet lill-gvern Indjan biex jieħu miżuri bħal pereżempju l-użu ta' ħaddiema li jaqbdu l-ħnieżer f'żoni affettwati serjament, id-distribuzzjoni ta' eluf ta' pestiċidi moħbija u l-isprejjar tal-pestiċidi.",6b353acb1e,71,0.3636081627945917
en,mt,154,TGT,nllb,"The outbreak has prompted the Indian government to undertake such measures as deployment of pig catchers in seriously affected areas, distributing thousands of mosquito curtains and spraying pesticides.","It-tifqigħa wasslet lill-gvern Indjan biex iwettaq miżuri bħall-iskjerament ta' nies li jaqbdu l-ħnieżer fiż-żoni affettwati serjament, it-tqassim ta' eluf ta' purtieri kontra n-nemus u l-bexx tal-pestiċidi.","L- epidemija wassal lill- gvern Indjan biex jieħu miżuri bħal li jpoġġi ħut għall- ħnieżer f'żoni affettwati serjament, li jqassam eluf taʼ kurtenti kontra l- muskat u li jfarrku pestiċidi.",63d6765581,86,-0.030641622331273065
en,mt,155,TGT,google-translate,"He produced over 1,000 stamps for Sweden and 28 other countries.","Huwa pproduċa aktar minn 1,000 bolla għall-Iżvezja u 28 pajjiż ieħor.","Huwa pproduċa aktar minn 1,000 bolla għall-Isvezja u 28 pajjiż ieħor.",9d0533af81,100,0.9913401528492896
en,mt,155,TGT,google-translate,"He produced over 1,000 stamps for Sweden and 28 other countries.","Huwa pproduċa aktar minn 1,000 bolla għall-Iżvezja u 28 pajjiż ieħor.","Huwa pproduċa aktar minn 1,000 bolla għall-Isvezja u 28 pajjiż ieħor.",37ee95f35d,99,1.1540895544077436
en,mt,156,TGT,um-iwslt,"When the fighting ceased after the wounded were transported to the hospital, about 40 of the other remaining inmates stayed in the yard and refused to return to their cells.","Meta il-ġlied waqaf wara li l-midruba ġew ittrasportati għall-isptar, madwar 40 mill-priġunieri l-oħra li kien baqa' baqgħu fil-bitħa u rrifjutaw li jirritornaw fiċ-ċelel tagħhom.","meta l-ġlied waqaf wara li l-qamħ kien trasportat lejn l-isptar, madwar 40 mill-oħrajn li kien għad fadal f'mates baqgħu fit-tarzna u rrifjutaw li jmorru lura lejn iċ-ċelloli tagħhom.",6b30bb2e20,16,-1.8694408917691436
en,mt,156,TGT,nllb,"When the fighting ceased after the wounded were transported to the hospital, about 40 of the other remaining inmates stayed in the yard and refused to return to their cells.","Meta il-ġlied waqaf wara li l-midruba ġew ittrasportati għall-isptar, madwar 40 mill-priġunieri l-oħra li kien baqa' baqgħu fil-bitħa u rrifjutaw li jirritornaw fiċ-ċelel tagħhom.","Meta l- ġlied waqaf wara li l- ġrumi ttrasportati l- isptar, madwar 40 ħabsin oħra li baqgħu baqgħu fil- ħanut u rrifjutaw li jirritornaw fiċ- ċelloli tagħhom.",6c96c257a2,50,-0.17479270877298483
en,mt,157,TGT,um-iwslt,"Despite there being no tsunami threat, residents started to panic and began to leave their businesses and homes.","Minkejja li m’hemm l-ebda theddida ta’ tsunami, ir-residenti bdew jippanikjaw u jitilqu mill-postijiet tax-xogħol tagħhom u minn djarhom.","minkejja li ma kien hemm l-ebda theddida ta' tsunami, ir-residenti bdew joqogħdu lura u bdew iħallu n-negozji u l-kuxjenza tagħhom.",63d6765581,25,-2.7564692755507822
en,mt,157,TGT,um-iwslt,"Despite there being no tsunami threat, residents started to panic and began to leave their businesses and homes.","Minkejja li m’hemm l-ebda theddida ta’ tsunami, ir-residenti bdew jippanikjaw u jitilqu mill-postijiet tax-xogħol tagħhom u minn djarhom.","minkejja li ma kien hemm l-ebda theddida ta' tsunami, ir-residenti bdew joqogħdu lura u bdew iħallu n-negozji u l-kuxjenza tagħhom.",b668484691,47,-0.246433496264826
en,mt,159,TGT,nllb,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.","Skont il-pulizija, ix-xufier tal-vettura li tajjar lill-fotografu mhux mistenni jiffaċċja akkużi kriminali.","Skont il-pulizija, is-sewwieq tal-vettura li waqgħet mal-fotografu x'aktarx ma jiffaċċjax akkużi kriminali.",4ea62f6070,44,-0.9732808831649988
en,mt,159,TGT,um-iwslt,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.","Skont il-pulizija, ix-xufier tal-vettura li tajjar lill-fotografu mhux mistenni jiffaċċja akkużi kriminali.","skond il-pulizija, mhux probabbli li s-sewwieq tal-vettura li jaffettwa lir-ritrattur jaffaċċja akkużi kriminali.",6b179bf7a5,80,-0.7071067811865475
en,mt,15,TGT,um-iwslt,"If you regularly receive publications from us, an e-mail was sent to you inviting you to renew your subscription and, if you wish, to share your expectations and suggestions.","Jekk tirċievi regolarment pubblikazzjonijiet mingħandna, intbagħtitlek email li stednitek taġġorna l-abbonament tiegħek u, jekk tixtieq, biex taqsam l-aspettattivi u s-suġġerimenti.","jekk regolarment tirċievi pubblikazzjonijiet mingħandna, intbagħat ittra elettronika lilek fejn stiednet biex iġġedded l-abbonament tiegħek u, jekk tixtieq, biex taqsam l-aspettattivi u s-suġġerimenti tiegħek.",fd1dac4e0a,25,-0.49541584017860557
en,mt,15,TGT,google-translate,"If you regularly receive publications from us, an e-mail was sent to you inviting you to renew your subscription and, if you wish, to share your expectations and suggestions.","Jekk tirċievi regolarment pubblikazzjonijiet mingħandna, intbagħtitlek email li stednitek taġġorna l-abbonament tiegħek u, jekk tixtieq, biex taqsam l-aspettattivi u s-suġġerimenti.","Jekk tirċievi pubblikazzjonijiet minna b'mod regolari, intbagħtet e-mail li tistiednek biex iġġedded l-abbonament tiegħek u, jekk tixtieq, taqsam l-aspettattivi u s-suġġerimenti tiegħek.",6b30bb2e20,99,0.9888358401199941
en,mt,160,TGT,um-iwslt,"The hospital has followed protocol for infection control, including separating the patient from others to prevent possible infection of others.","L-isptar segwa protokoll biex jikkontrolla l-infezzjonijiet, inkluża s-separazzjoni tal-pazjent minn nies oħra biex tiġi evitata infezzjoni possibbli ta’ ħaddieħor.","l-isptar segwa protokoll għall-kontroll tal-infezzjoni, inkluż is-separazzjoni tal-pazjent minn oħrajn biex tiġi evitata l-possibbiltà ta' infezzjoni ta' oħrajn.",fd1dac4e0a,57,0.6711482514117711
en,mt,162,TGT,um-iwslt,"A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.","Persuna Filippina li qabel kienet pulizija żamm lit-turisti ta' Ħong Kong bħala ostaġġi billi ħataf ix-xarabank tagħhom f'Manila, il-kapitali tal-Filippini.","il-pulizija preċedenti fil-Malasja żammet ostaġġi lit-turisti fil-Malasja billi ħarbu l-karozza tal-linja tagħhom fil-Belt, il-belt kapitalital-Malasja.",4ea62f6070,31,-1.4729906573018468
en,mt,162,TGT,nllb,"A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.","Persuna Filippina li qabel kienet pulizija żamm lit-turisti ta' Ħong Kong bħala ostaġġi billi ħataf ix-xarabank tagħhom f'Manila, il-kapitali tal-Filippini.","Ex-pulizija Filippin żamm turisti taʼ Hong Kong bħala ostaggi billi ċid il- karozza tagħhom f'Manila, il- kapitali tal- Filippini.",568095ee7b,63,0.1481995695635754
en,mt,162,TGT,nllb,"A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.","Persuna Filippina li qabel kienet pulizija żamm lit-turisti ta' Ħong Kong bħala ostaġġi billi ħataf ix-xarabank tagħhom f'Manila, il-kapitali tal-Filippini.","Ex-pulizija Filippin żamm turisti taʼ Hong Kong bħala ostaggi billi ċid il- karozza tagħhom f'Manila, il- kapitali tal- Filippini.",518d20bb0d,70,-0.15930061258670555
en,mt,162,TGT,nllb,"A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.","Persuna Filippina li qabel kienet pulizija żamm lit-turisti ta' Ħong Kong bħala ostaġġi billi ħataf ix-xarabank tagħhom f'Manila, il-kapitali tal-Filippini.","Ex-pulizija Filippin żamm turisti taʼ Hong Kong bħala ostaggi billi ċid il- karozza tagħhom f'Manila, il- kapitali tal- Filippini.",4ea62f6070,81,0.4489700124552605
en,mt,162,TGT,google-translate,"A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.","Persuna Filippina li qabel kienet pulizija żamm lit-turisti ta' Ħong Kong bħala ostaġġi billi ħataf ix-xarabank tagħhom f'Manila, il-kapitali tal-Filippini.","Eks-pulizija Filippin żamm lit-turisti ta’ Hong Kong ostaġġi billi ħataf il-karozza tal-linja tagħhom f’Manila, il-kapitali tal-Filippini.",4ea62f6070,97,1.0639974267775347
